CUBADISCO 2015.                                                     Feria Internacional  / International Fair / CUBADISCO 2015. Feira Internacional CUBADISCO 2015.,18-may.,26-may.,La Habana,"Teatros Nacional, Karl Marx, Sala Avenida y Casa del Alba.",Paradiso,"Gloria Ochoa de Zabalegui Aguilera.



",(537) 832 87 60                  ,,"cubadisco@icm.cu, gloria@icm.cu  ",www.cubadisco.soycubano.com 
XIII Encuentro Sobre Manejo y Gestión de Centros Históricos / 13th Meeting on Management of Historic Centers,19-may.,22-may.,La Habana,Antiguo Convento de San Fransisco de Asis,San Cristóbal,"Dra. Arq. Patricia Rodríguez Alomá         
",(537)860317,,patricia@planmaestro.ohc.cu,
Convención sobre el Desarrollo del Comercio y los Servicios / Convention on the Development of Trade and Services / Convenção Desenvolvimento do Comércio e os Serviços,20-may.,22-may.,La Habana,Palacio de Convenciones  ,Cubatur,Mirelys González Batista                        Iris Pérez López                            ,"(537) 870 0017, 862 5238  ",,comercio2015@mincin.cu,
X Conferencia Internacional de Derecho e Informática de La Habana / 10th International Conference on Law and Computer Science of Havana / 10ª Conferência Internacional de Direito e Informática de Havana,20-may.,22-may.,La Habana,Memorial José Martí                  ,Havanatur,"Migdalia Velázquez Pérez
                                  

 
",(537) 832 9680,(537) 833 3382,migdalia@unjc.co.cu , www.unjc.co.cu
Bienal de la Habana / Havana Biennial / Bienal de Havana,22-may.,22-jun.,La Habana,La Habana,Paradiso,"Rubén del Valle Lantarón. 



 
",(537) 209 6569                 ,(537) 204 2744                        ," presidencia@cnap.cult.cu,   bienalhabana@wlam.cult.cu",www.bienaldelahabana.cu;
"Cuba Alergia 2015. IV Encuentro Iberoamericano y VIII Congreso Nacional de Alergia. / 4th Iberian-American Meeting and 8th National Congress on Allergy. / 4º Encontro Ibero-Americano e 8º Congresso Nacional de Alergia, Cuba Alergia 2015",25-May,27-May,La Habana,Hotel Palco     ,Viajes Cubanacan,Dra. Mirta Álvarez Castelló.            ,"(537) 698 4213, 838 8296",,mirtaac@infomed.sld.cu,
"CIER 2015. VIII Conferencia Internacional de Energía Renovable , Ahorro de Energía y Educación Energética. / 8th International Conference on Renewable Energy, Energy Saving and Energy Education  / CIER 2015. 8ª Conferência Internacional de Energia Renovável, Poupança de Energia e Educação Energética ",25-may.,28-may.,La Habana,Palacio de Convenciones   ,Havanatur,Dra. Tania Carbonell Morales.        ,"(537) 266 3754, 266 3637      ",(537) 267 2964,"tania@ceter.cujae.edu.cu, cier@ceter.cujae.edu.cu ",
VI Encuentro Internacional de Arroz.II Simposio de Granos. / 6th International Rice Meeting. 2nd Grains Symposium / 6º Encontro Internacional de Arroz.  2º Simpósio de Grãos,25-may.,29-may.,La Habana,Palacio de Convenciones ,Havanatur,Telce A. González Morera                                                                   ,"(53 47) 373260, 373550",  (537) 881 6177,direccion@iiarroz.cu,www.arroz-habana-cuba.com
VII Congreso Internacional de Trabajo Social. IX Congreso Nacional de Trabajadores Sociales de la Salud. III Congreso Nacional e Internacional de Rehabilitación  Social y Ocupacional. / 7th International Congress of Social Work. 9th National Congress of Health Social Workers.  3rd National and International Congress on Social and Occupational Rehabilitation. / 7º Congresso Internacional de Trabalho Social. 9º Congresso Nacional de Assistentes Sociais na Saúde. 3º Congresso Nacional e Internacional de Reabilitação Social e Ocupacional.,25-May,30-May,La Habana,Hotel Nacional de Cuba                 ,Cubatur,Lic. Odalys  González Jubán                               ,"(537) 214 4647, 205 6485",(535) 361 3094,,
"65 Torneo Internacional de la Pesca dela Aguja ""Ernest Hemingway"". / Ernest Hemingway International Fishing Tournament. Edition 65 / Torneio Internacional de Pesca Ernest Hemingway. 65ª Edição",25-may.,30-may.,La Habana,Residencial Marinas Hemingway,Ecotur,"Residencial Marina Hemingway         MsC. Franklin Marín Milanés                                                          
      ","(537) 204 5280, (537) 273 7912",,"dircomercial@prto.mh.tur.cu, rpublica@marlin.tur.cu, ecotur@hab.ecotur.tur.cu, esp.comercial1@hab.ecotur.tur.cu",www.nauticamarlin.com
"IX Taller Internacional “Innovación Educativa-Siglo XXI” (InnoEd’2015) / 9th “Educational Innovation-21st Century” International Workshop (InnoEd’2015)   / 9º Workshop Internacional “Inovação Educativa – Século XXI”
(InnoEd 2015)      
                    ",26-may.,29-may.,Las Tunas,Universidad de Las Tunas,Viajes Cubanacan,DrC. Juan José Fonseca Pérez                ,(53 31) 349901,,jjfonseca@ult.edu.cu  ,cedut.freeservers.com
Taller Internacional de Vacunas alergénicas y adyuvantes 2015. / International Workshop on Allergy and Related Vaccines 2015,28-may.,2-jun.,La Habana,Hotel Iberostar Parque Central,,"Hermes Fundora Hernández 




",,,hermes.fundora@infomed.sld.cu,www.promociondeeventos.sld.cu/vacunasalergia2015/
ALLERGEN 2015  / Evento ALLERGEN 2015,31-may.,2-jun.,La Habana,Hotel Iberostar Parque Central,Gaviota Tours,Dr. Oliver Pérez             Lisbet Betancourt García                              ,"869-5773, 8695774     ",,"oliver.perez@infomed.sld.cu, director.promocion@gaviota.cu",
XIII Congreso Latinoamericano de Extensión Universitaria. / 13th Latin American Congress of University Extension / 13º Congresso Latino-Americano de Extensão Universitária,1-jun.,4-jun.,La Habana,Palacio de Convenciones,Havanatur,José Balsinde Herrera                            Gil Ramón González González.     ,"(537) 838 2356, 835 7306 ",,"balsinde@mes.gob.cu, gilramon@mes.gob.cu     ",
"SUELOS 2015
50 Aniversario del Instituto de Suelos. 30 Aniversario de la Sociedad Cubana de la Ciencia del Suelo / Congress on 30th Anniversary of the Cuban Society of Soil Science and 50th Anniversary of the Soils Institute / SOLOS 2015
50º Aniversário do Instituto de Solos. 30º Aniversário da Sociedade Cubana da Ciência do Solo

",2-jun.,5-jun.,La Habana,Palacio de Convenciones,Havanatur,"Olegario Muñiz Ugarte
                                                  

","(537) 645 1399, 6451788",,"director@isuelos.co.cu, sccsmuniz@ceniai.inf.cu",
VI Conferencia Internacional Ciencia y Tecnología por un Desarrollo Sostenible. / 6th Science and Technology for Sustainable Development International Conference / 6ª Conferência Internacional Ciência e Tecnologia pelo Desenvolvimento Sustentável,3-jun.,5-jun.,Camagüey,Universidad de Camagüey,Cubatur,Dr. Pablo Galindo                                MsC. Annelis Avalos. ,,,"pablo.galindo@reduc.edu.cu, annelis.avalos@reduc.edu.cu ",
Feria Expoagua 2015. XII Congreso Internacional de Ingeniería Hidráulica. VIII Seminario Internacional de Uso Integral del Agua.  / 12th International Congress of Hydraulic Engineering. 8th International Seminar on Integral Use of Water. / 12º Congresso Internacional de Engenharia Hídrica. 8º Seminário Internacional do Uso Integral da Água. Feira ExpoÁgua 2015,8-jun.,12-jun.,La Habana,Palacio de Convenciones ,Havanatur,"Ing. Amneris Carrera Rodríguez     




",(537) 836 5571 al 79  Ext 212,(537) 836 3896,"amneris@hidro.cu, internacionales@unaicc.co.cu"," www.congresohidraulicacuba.com,   www.unaicc.cu  "
XXVIII Reunión del Comité Latinoamericano de Consulta Registral. / 28th Meeting of the Latin American Committee of Registry Consultation / 28ª Reunião do Comitê Latino-Americano de Consulta de Registro ,8-jun.,12-jun.,La Habana,La Habana ,Havanatur,Caridad Sagó                                                                     ,(537) 201 9780,,sago@havanatur.cu  ,
"MARDELTUR.  I Congreso Internacional de Marketing, Desarrollo Local y Turismo / MARDELTUR. 1st International Congress on Marketing, Local Development and Tourism / MARDELTUR
1º Congresso Internacional de Marketing, Desenvolvimento Local e Turismo 
",9-jun.,11-jun.,Pinar del Río,Universidad de Pinar del Río,Havanatur,DraC. Deysi Alfonso Porraspita                                                  ,(53-48) 779361      ,,lidice@eco.upr.edu.cu      ,www.upr.edu.cu
Congreso de Ventilación Mecánica para Expertos de las Islas / Congress of Mechanical Ventilation for Experts of the Islands.  / Congresso de Ventilação Mecânica para Especialistas das Ilhas,9-Jun,12-Jun,La Habana,Palacio de Convenciones,Viajes Cubanacan,"MSc. Lic. Elier Carrera González             Dr. Pedro Luis Véliz Martínez            
",(537) 830 9911,,"siumweb@infomed.sld.cu, urgrav@infomed.sld.cu, www.ventilacionmecanica2015.sld.cu
",
"SICAMAT 2015.   I Taller Internacional Universidad Médica  y Social. / 1st Medical and Social University International Workshop. / SICAMAT 2015.
1ª Oficina Internacional Universidade Médica e Social
",9-Jun,12-Jun,Matanzas,Centro de Convenciones Plaza América. Varadero,Havanatur,Dra. Regla Ponce de León Narváez ,(53 45) 269592; 266414 ext.113            ,,reglap.mtz@infomed.sld.cu,
 IMASUB. Concurso de Fotografía Subacuática. / Underwater Photographic Contest / IMASUB. Concurso de Fotografia Subaquática,9-Jun,12-Jun,Pinar del Río,Centro internacional de Buceo María la Gorda,Gaviota Tours,Lisbet Betancourt García                        ,"869-5773, 8695774          ",,director.promocion@gaviota.cu,
Simposio Tecnologías del Agua. / Symposium on Water Technologies / Simpósio Tecnologias da Água,9-jun.,12-jun.,La Habana,Palacio de Convenciones ,Havanatur,"Gisel Pérez Wong

 

",(537)8346570                                               ,,gisel@hidro.cu,www.hidro.cu
VII Escuela de Verano de La Habana  sobre Derecho Internacional Público. IX Seminario Taller sobre Derecho Internacional Humanitario. / 7th Summer School of Havana on Public International Law. 9th Seminar Workshop on Humanitarian International Law. / 7ª Escola de Verão de Havana sobre Direito Público Internacional. 9º Seminário-Oficina sobre Direito Internacional Humanitário,9-jun.,13-jun.,La Habana,Hotel Nacional de Cuba,Cubatur,"Migdalia Velázquez Pérez



",(537) 832 9680                                                   ,(537) 833 3382,migdalia@unjc.co.cu , www.unjc.co.cu 
"VARAPLAYA 2015.   V Simposio International de Gestión Integrada de zonas Costeras / 5th Symposium on Integrated Management of Coastal Areas  / VARAPLAYA 2015
5º Simpósio Internacional de Gestão Integrada de zonas costeiras
",10-jun.,12-jun.,Matanzas,Centro de Servicios Ambientales ,Viajes Cubanacan,MsC. Oscar Luis García Martínez   ,"(53 45) 244095, 662939  ",,"ofiplaya@enet.cu, angelambiente@delegaci.atenas.inf.cu",
V Simposio Internacional “La Obra Humana del Che” / 5th International Symposium on “Che’s Human Work” / 5º Simpósio Internacional “A Obra Humana do Che”,10-jun.,12-jun.,Villa Clara ,"Hotel “Los Caneyes”, Santa Clara",Gaviota Tours,Dra. Maylín Suárez González                 Dr. Roberto Muñoz González                Dr. Ricardo A. Hernández                   ,(53 42) 281272,,"rmunoz@uclv.edu.cu, eventos.fce.uclv.edu.cu",
"Congreso Inernacional en Farmacologia y Vacunas  / Inmunopharmacologie Vaccine Pharma 2015 / Convenção Internacional INMUNOPHARMACOLOGY – VACCIPHARMA 2015
",14-Jun,16-Jun,Matanzas.,Hotel Meliá Marina Varadero  ,Viajes Cubanacan,Dr. Mario Landys Chovel Cuervo          ,(537) 271 8177; 271-8221 ext.156 y 120                                                         ,(537) 208 6570,mlandys@finlay.edu.cu,
"FORMA 2015.  Congreso Internacional de Diseño de La Habana. / Havana International Congress of Design. / FORMA 2015
Congresso Internacional de Design de Havana 
",16-jun.,18-jun.,La Habana,Palacio de Convenciones,Viajes Cubanacan,MsC. Sergio Luis Peña Martínez.                     ,(537) 874 5102,,rector@isdi.co.cu ,www.formahabana.com
"CIE-2015.  XVI Convención de Ingeniería Eléctrica. / 16th Convention of Electric Engineering. / CIE – 2015 16ª Convenção de Engenharia Elétrica
",16-jun.,19-jun.,Villa Clara ,Hotel Starfish Cayo Santa María,Gaviota Tours,Dr. Juan Pablo Barrios Rodríguez           ,(537) 281 322; 281 055,,barrios@uclv.edu.cu,
"V taller Internacional ""La enseñanza de las disciplinas humanísticas"" y II Seminario Científico ""La enseñanza artística en el Siglo XXI"" / 5th ""The teaching of humanistic practices” International Workshop and 2nd ""Artistic teaching in the 21st Century"" Scientific Seminar / 5º workshop internacional “O ensino das disciplinas humanísticas e 2º Seminário Científico “O ensino artístico no Século XXI”",16-jun.,20-jun.,Matanzas,"Hotel Acuazul, Varadero",Cubatur,Dr.C. Bárbara Fierro Chong               ,(53 45) 291503,,bfierro@ucp.ma.rimed.cu     ,
IMAGENOLOGÍA 2015. IV Congreso Cubano  / 4th Cuban Congress / 4º Congresso Cubano IMAGENOLOGIA 2015,17-Jun,19-Jun,La Habana,Hotel Nacional de Cuba,Viajes Cubanacan,Prof. Orlando Valls Pérez                  ,(537) 876 1205,,valls@infomed.sld.cu,
Coloquio Internacional Ernest Hemingway. 15 Edición. / Ernest Hemingway International Colloquium. 15th Edition. / Colóquio Internacional Ernest Hemingway. 15ª Edição,18-jun.,21-jun.,La Habana,"Museo Hemingway, Finca Vigía",Paradiso,"Ada Rosa Alfonso Rosales


","(537) 6920176, 6920171",(537) 6938090, mushem@cubarte.cult.cu,www.cnpc.cult.cu 
"FIMAT XXI. Taller Internacional de la enseñanza y el aprendizaje de la Matemática, la Informática, la Física, las Ciencias Naturales y Técnicas en el Siglo XXI / International Workshop on the teaching and learning of Mathematics, Computer Science, Physics, Natural and Technical Sciences in the 21st Century.  / FIMAT 21
Workshop Internacional sobre ensino e aprendizado da matemática, informática, física, ciências naturais e técnicas no século 21
",19-jun.,20-jun.,Holguín,"UCP ""José de la Luz y Caballero""",Cubatur,Dr.C. Amaury Castañeda Suárez   ,(53 24) 482145,,vripg@ucp.ho.rimed.cu,
CNIC 2015. 16 Congreso Científico Internacional del Centro Nacional de Investigaciones Científicas / 16th International Scientific Congress of the National Center for Scientific Research / CNIC 2015. 16º Congresso Científico Internacional do Centro Nacional de Pesquisas Científicas,22-jun.,26-jun.,La Habana,Palacio de Convenciones,Havanatur,Ricardo Arencibia Jorge                 ,(537) 208 5243                       ,(537) 208 0497 ,"congreso2015@cnic.edu.cu, ricardo.arencibia@cnic.edu.cu ",
"SEADIM. X Seminarios de Estudios Avanzados en Diseño Molecular y Bioinformática. / 10th Seminar of Advanced Studies on Molecular Design and Bioinformatics / SEADIM. 10ºs Seminários de Estudos Avançados no Desenho Molecular e Bioinformática 
",24-jun.,28-jun.,Matanzas,Hotel Blau Marina Varadero ,Gaviota Tours,Dr. Luis Alberto Montero Cabrera      ,,,lmc@fq.uh.cu,
"Coloquio de historiadores ""Desafíos actuales de la historiografía"" / ""Current challenges of historiography” Colloquium of Historians / Colóquio de historiadores “Desafios atuais da historiografia”",25-jun.,27-jun.,La Habana,Colegio Universitario San Gerónimo ,Paradiso,"Dr. Roberto Pérez Rivero
      

",(537) 862 2596,,"historiadores@cubarte.cult.cu, www.historiadores.cult.cu ",
Conferencia Internacional Ciencia de Materiales en la Era de la Sostenibilidad. 2015: Año Internacional de la Luz / International Conference on Science of Materials in the Age of Sustainability. 2015: International Year of Light / Conferência Internacional Ciência de Materiais na Era da Sustentabilidade 2015: Ano Internacional da Luz,29-jun.,1-jul.,La Habana,Colegio Universitario San Gerónimo ,Cubatur,Dra. Nancy Martínez Alfonso          ,"(537) 870 5707, 870 7666 ",,nancy@imre.oc.uh.cu,
XIV Escuela de Verano de La Habana 2015 sobre Derecho Internacional Privado y Mercantil Internacional. / 14th Summer School of Havana 2015 on Private International and Mercantile International Law / 14ª Escola de Verão de Havana 2015 sobre Direito Internacional Privado e Mercantil Internacional,29-jun.,3-jul.,La Habana,Hotel Nacional de Cuba,Viajes Cubanacan,"Migdalia Velázquez Pérez



",(537) 832 9680,(537) 833 3382,migdalia@unjc.co.cu , www.unjc.co.cu 
"COMUR’2015. X Taller Internacional de Desarrollo Comunitario y Rural. /  10th International Workshop on Community and Rural Development. / COMUR 2015. 10ª Oficina Internacional de Desenvolvimento Comunitário e Rural
",30-jun.,3-jul.,Las Tunas,Universidad de Las Tunas,Viajes Cubanacan,Dra.C. Clara Guzmán Góngora          Dr.C Juan Ricardo Botello                                                               ,(53 34) 8014 ext 194,(53 34) 6501,"cguzman@ult.edu.cu, jbotello@ult.edu.cu",www.ult.edu.cu
Festival del Caribe. XXXV Edición / Caribbean Festival. 35th Edition / Festival do Caribe. 35ª Edição,3-jul.,9-jul.,Santiago de Cuba,Santiago de Cuba,Paradiso,"Orlando Vergés Martínez 



","(53) (22) 643609; 668668, 668667",,caribe@cultstgo.cult.cu     ,www.casadelcaribe.cultstgo.cu 
"COLAMA 2015. II Congreso Latinoamericano de Métodos  Alternativos. /  2nd Latin American Congress of Alternative Methods / COLAMA2015
2º Congresso Latino-Americano de Métodos Alternativos
",5-Jul,9-Jul,Matanzas,Hotel Iberostar Varadero,Viajes Cubanacan,Dr. Mario Landys Chovel Cuervo                                                           ,"(537) 271 8177, 271-8221 ext.156 y 120                                                        ",(537) 208 6570            ,"mlandys@finlay.edu.cu, eventosfarmacologia@finlay.edu.cu          ",
XI Escuela de Verano de La Habana 2015 sobre Temas Penales Contemporáneos y XI Congreso Internacional de la Sociedad Cubana de Ciencias Penales. / 11th Summer School of Havana 2015 on Contemporary Penal Subjects and 11th International Congress of the Cuban Society of Penal Sciences. / 11ª Escola de Verão de Havana 2015 sobre Temas Penais Contemporâneos e 11º Congresso Internacional da Sociedade Cubana de Ciências Penais ,6-jul.,10-jul.,La Habana,Hotel Nacional de Cuba,Viajes Cubanacan,"Dra.. Mayda Goite Pierre                 Migdalia Velázquez Pérez



",(537) 832 9680                                                   ,(537) 833 3382,"mayda@@lex.uh.cu, migdalia@unjc.co.cu ", www.unjc.co.cu 
 X Convención Internacional sobre Medio Ambiente y Desarrollo / 10th International Convention on Environment and Development / 10ª Convenção Internacional sobre Meio Ambiente e Desenvolvimento,6-jul.,10-jul.,La Habana,Palacio de Convenciones,Viajes Cubanacan,"Dra. Gisela Alonso Domínguez          MSc. Sonia Orúe
                                              

","(537) 202 8242, 2025549 ",(537) 204 0852,"convencion@ama.cu, gisel@ama.cu, sonia@ama.cu",www.cubambiente.com
III Encuentro de Ciencias Farmacéuticas y Alimentarias 2015 / 3rd Meeting of Pharmaceutical and Food Sciences 2015 / 3º Encontro de Ciências Farmacêuticas e Alimentares 2015,7-jul.,8-jul.,La Habana,IFAL. Instituto de Farmacia y Alimentos,Cubatur,Dr. Juan Abreu Payrol                                ,(537) 202 0930          ,,direccion.ifal@infomed.sld.cu,www.ecfa.uh.cu
UG 2015.  III Seminario Científico Internacional.  / 3rd International Scientific Seminar.  / UG 2015   3º Seminário Científico Internacional ,25-jul.,27-jul.,Guantánamo ,Hotel Guantánamo ,Havanatur,Dra. C. Milagros Sagó Montoya.         MsC. Besie Braun Correa.                   Dr. Alberto Pérez Pérez.                      Ing. Katerine Aladro                   ,"(53-21) 321285, 326486",,"msago@cug.co.cu, bbc@cug.co.cu, aperezperez@fam.cug.co.cu, kathy@cug.co.cu",
"Concurso de Fotografía ""Naturaleza Digital"" / ""Naturaleza Digital"" (Digital Nature) Photograph Contest / Concurso de Fotografias “Natureza Digital”",11-sep.,21-sep.,Sancti Spíritus,Topes de Collantes ,Gaviota Tours,Lisbet Betancourt García   ,,,director.promocion@gaviota.cu,
HABANARTE 2015 / HAVANARTE 2015,11-sep.,21-sep.,La Habana,Instituciones Culturales ,Paradiso,"VM Fernando Rojas



",(537) 838 2282,(537) 833 2941,"fernandor@min.cult.cu, clarita@min.cult.cu",www.cubarte.cult.cu
"ACUACUBA 2015.   V Simposio Internacional de Acuicultura. / 5th International Symposium of Aquiculture. / ACUACUBA 2015
5º Simpósio Internacional de Aquicultura  
",15-sep.,18-sep.,La Habana,Complejo Hotelero Vedado-Saint John's,Cubatur,Lic. Mirta Vinjoy Campa                                      ,"(537) 682 2275, 682 9576 ",," mirta@edta.alinet.cu, mvinjoy@alinet.cu",
"VII Congreso Cubano de Educación, Orientación y Terapia Sexual / 7th Cuban Congress on Sex Education, Orientation and Therapy / 7º Congresso Cubano de Educação, Orientação e Terapia Sexual",16-Sep,18-Sep,La Habana,Palacio de Convenciones,Havanatur,MsC. Mariela Castro Espin                                            E mail : ,"(537) 838 3868, 682 2275, 682 9576  ",,"sexologiacuba2015@gmail.com, mirta@edta.alinet.cu, mvinjoy@alinet.cu",
" CUBALAV 2015.   Encuentro Internacional de Lavandería Industrial, Tintorería e Higienización Integral. / International Meeting of Industrial Laundry, Dry Cleaning and Integral Cleaning. / CUBALAV 2015. Encontro Internacional de Lavanderia Industrial, Lavanderia e Higienização Integral  
",17-sep.,19-sep.,Matanzas,"Centro de Convenciones Plaza América, Varadero",Viajes Cubanacan,"Martha Díaz Sánchez
     


",(537) 208 2715 Ext. 154,,marta@servisa.tur.cu,www.servisa.co.cu
FAPRONATURA 2015. IV Simposio Internacional sobre Farmacología de Productos  Naturales. / 4th International Symposium on Pharmacology of Natural Products. / FAPRONATURA 2015. 4º Simpósio Internacional sobre Farmacologia de Produtos Naturais. FAPRONATURA 2015  ,20-Sep,25-Sep,Sancti Spiritus,Topes de Collantes,Gaviota Tours,Dr.C. René Delgado Hernández.       ,"(537) 881 1944 ext. 111y 146 ,271-1381",,rdelgado@infomed.sld.cu,
XXVI Congreso Internacional y Cubano de Ortopedia y Traumatología / 26th International and Cuban Congress of Orthopedics and Traumatology / 26º Congresso Internacional e Cubano de Ortopedia e Traumatologia,21-Sep,26-Sep,Camagüey,Camagüey,Cubatur,DrCs. Rodrigo Álvarez Cambras    ,"(537) 271 8646, 260 3361               ",(537) 272 5614  ,cambras@fpais.sld.cu,
TURNAT 2015 / TURNAT 2015,22-sep.,27-sep.,Artemisa,Soroa,Ecotur,Emma Rosa Fonseca                 ,(537) 273 1542 al 47 Ext.106   ,, dir.comercial@hab.ecotur.tur.cu,
"TECNICRIM IX Simposio de la Técnica Criminalística. II Jornada de Identificación Biométrica / 9th Symposium of Criminalistics Technique. 2nd Meeting of Biometric Identification  / TECNICRIM
9º Simpósio da Técnica Criminalística. 2ª Jornada de Identificação Biométrica 
",23-sep.,25-sep.,La Habana,Palacio de Convenciones,Havanatur,Dr. José Angel Posada                    ,(537) 643 7475,,investcrim@mn.mn.co.cu,
"Taller Internacional ""Puentes Patrimoniales y el Desarrollo Urbano"" / ""Heritage Bridges and Urban Development"" International Workshop / Workshop Internacional “Pontes Patrimoniais e o Desenvolvimento Urbano”",24-sep.,26-sep.,Matanzas,"Centro de Convenciones Plaza América, Varadero",Havanatur,"Dr. Luis Roberto González Arestuche 

","(53 45) 294423, 291802, 291824 Ext. 204 ",," presidencia@mtz.unaicc.cu, luis-gonzalez@empai.co.cu",
Convención Internacional de Agrimensura 2015 / International Convention of Surveying 2015 / Convenção Internacional de Agrimensura 2015.,24-sep.,27-sep.,La Habana,Hotel Habana Libre,Viajes Cubanacan,"Jorge Luis Martín Chiroldes     
                                                    
      
",(537) 874 5162 ,,chiroldes@isdi.co.cu,
MINEMETAL 2015 / MINEMETAL 2015,28-sep.,30-sep.,La Habana,Palacio de las Convenciones ,Viajes Cubanacan,"Organizadora Profesional de Congresos: 
Lic. Alicia García González


","(537) 208 5199, 202 6011 al 19, ext. 1510",,aliciagarcia@palco.cu,
"Conferencia Internacional Economía Crítica, Integración y Desarrollo / International Conference on Critical Economy, Integration and Development / Conferência Internacional Economia Crítica, Integração e Desenvolvimento",5-oct.,7-oct.,Villa Clara ,Hotel Starfish Cayo Santa María,,Dr.C. Maylin Suárez González               Dr.C. Zulma Donelly Ramírez Cruz       ,(53 42) 281272     ,,zulmadrc@uclv.edu.cu ,eventos.fce.uclv.edu.cu
" REHABILITACIÓN 2015 VII Congreso de la Sociedad  Cubana de Medicina Física y Rehabilitación. IV Encuentro Internacional  de Gestión de la Información  e Investigación en Rehabilitación. / 7th Congress of the Cuban Society of Physical Medicine and Rehabilitation. 4th International Meeting on Management of Information and Research in Rehabilitation. / REABILITAÇÃO 2015
7º Congresso da Sociedade Cubana de Medicina Física e Reabilitação. 4º Encontro Internacional de Gestão da Informação e Pesquisa na Reabilitação.
",5-Oct,9-Oct,La Habana,Hotel Habana Libre,Cubatur,Dr.C. Jorge Luis González  Roig          ,(537) 646 8646,,roig@infomed.sld.cu,
"ENFERMERIA 2015. XIV Congreso de FEPPEN. / 14th Congress of FEPPEN. / ENFERMAGEM 2015
14º Congresso de FEPPEN.
",5-Oct,9-Oct,La Habana,Palacio de Convenciones ,Havanatur,MsC. Idalmis G. Infante Ochoa            ,"(537) 832 3614, 833 3282",,socueben@infomed.sld.cu,
"Torneo de Pesca ""Jardines del Rey Big Game Trolling"" / Fishing Tournament / Jardines del Rey Big Game Trolling",5-oct.,10-oct.,Ciego de Ávila,Marina Turística de Cayo Guillermo,Ecotur,"Javier Perez Morales



","(53 33) 301581, 301515, 301516,301527                                                  ",,comercial@cco.marlin.tur.cu,www.nauticamarlin.com
CARDIOVILLA 2015 / CARDIOVILLA 2015,8-Oct,10-Oct,Villa Clara,"Hotel Iberostar, Cayo Santa María",Viajes Cubanacan,Dr. MSc. Jesús A. Satorre Ygualada.   ,(43 42) 279197  ,,chucho@cardiovc.sld.cu,
I Coloquio Cuba-Brasil sobre Métodos Alternos de Resolución de Conflictos. / 1st Cuba-Brazil Colloquium on Alternative Methods of Resolution of Conflicts / 1º Colóquio Cuba-Brasil sobre Métodos Alternativos para a Resolução de Conflitos.,12-oct.,13-oct.,La Habana,Hotel Nacional de Cuba,Viajes Cubanacan,"Migdalia Velázquez Pérez
                                                  


",(537) 832 9680 ,(537) 833 3382,migdalia@unjc.co.cu , www.unjc.co.cu 
"Simposio Internacional ""La Revolución Cubana: Génesis y Desarrollo Histórico"" / ""The Cuban Revolution: Genesis and Historic Development"" International Symposium / Simpósio Internacional “A Revolução Cubana: Gênese e Desenvolvimento Histórico”.",13-oct.,15-oct.,La Habana,Palacio de Convenciones,Havanatur,René González Barrios                ,(537) 862 3103                ,,presidente@ihc.cu,
"QUIMICUBA 2015. IX Congreso Ciencias, Tecnología e Innovación Química. / 9th International Congress of Chemistry, Chemical Engineering and Biochemistry. / QUIMICUBA 2015. 9º Congresso Internacional de Química, Engenharia Química e Bioquímica.",13-oct.,16-oct.,La Habana,Palacio de Convenciones,Havanatur,"Luis Alberto Montero Cabrera
                                             
            
",(537) 878 1263        ,,"lmc@fq.uh.cu, karin@fq.uh.cu",karin.fq.uh.cu
"DIVERSIFICACIÓN 2015.Congreso Internacional de Azúcar y Derivados. / International Congress on Sugar and Derivatives. / DIVERSIFICAÇÃO 2015
Congresso Internacional de Açúcar e Derivados.
",13-oct.,17-oct.,La Habana,Hotel Nacional de Cuba,Havanatur,Luis O. Gálvez                                   ,(537) 696 7006    ,,luis.galvez@icidca.edu.cu,www.icidca.cu
"TECNOGEST 2015 XIV  Encuentro Nacional de Gestión del Conocimiento y Empresas de Alto Desempeño. / 14th National Meeting on Management of Knowledge and High Performance Enterprises. / TECNOGEST 2015
14º Encontro Nacional de Gestão do Conhecimento e Empresas de Elevado Desempenho.
",14-oct.,16-oct.,La Habana,Hotel Habana Libre,Cubatur,"MsC. Librada Taylor Martínez
Néstor G. del Prado Arza
  

","(537) 202 7920, 203 0160, 203 2491  ",(537) 204 9664,"litaylor@gecyt.cu, nestor@gecyt.cu  ",
X Encuentro Internacional: Comercio  Exterior e Inversión Extranjera. / 10th International Meeting: Foreign Trade and Investment / 10º Encontro Internacional: Comércio Exterior e Investimento Estrangeiro.,14-oct.,16-oct.,La Habana,Hotel Nacional de Cuba,Viajes Cubanacan,"Migdalia Velázquez Pérez

 ",(537) 832 9680,(537) 833 3382,migdalia@unjc.co.cu ,www.unjc.co.cu 
"SALUCENTRO 2015. Encuentro Cuba Argentina de Salud Pública. / Cuba-Argentina Meeting of Public Health. / SALUCENTRO 2015. Encontro Cuba – Argentina de Saúde Pública.
",15-Oct,18-Oct,Villa Clara,Centro de Convenciones Bolívar. Universidad de Ciencias Médicas,Viajes Cubanacan,Dr.C. José Ramón Ruíz Hernández. ,(53 42) 22-2850  ,,jrruiz@capiro.vcl.sld.cu,
